t,log_trend
2013-03-30,10.067186394735478
2013-03-31,10.058408319186647
2013-04-01,10.04947112355731
2013-04-02,10.040381971690548
2013-04-03,10.030736361956379
2013-04-04,10.0206836141509
2013-04-05,10.013257615516519
2013-04-06,10.00881277265592
2013-04-07,10.006093468226377
2013-04-08,10.006016949760125
2013-04-09,10.006743557203542
2013-04-10,10.008246302454749
2013-04-11,10.012276189507757
2013-04-12,10.018497884897617
2013-04-13,10.02095567051686
2013-04-14,10.01937936846668
2013-04-15,10.016430834050421
2013-04-16,10.010507861224529
2013-04-17,10.005617447058025
2013-04-18,10.002026878125006
2013-04-19,9.996330940884606
2013-04-20,9.989365746676286
2013-04-21,9.98052402034161
2013-04-22,9.969226990030203
2013-04-23,9.956246187211136
2013-04-24,9.941168347308052
2013-04-25,9.923269517885336
2013-04-26,9.902353908006502
2013-04-27,9.878141689910013
2013-04-28,9.850153393887531
2013-04-29,9.833358556173984
2013-04-30,9.829731549273781
2013-05-01,9.832038816047392
2013-05-02,9.844477035125882
2013-05-03,9.858057657211358
2013-05-04,9.872264895970774
2013-05-05,9.894851079117895
2013-05-06,9.923685656028232
2013-05-07,9.941490844925491
2013-05-08,9.948279243781739
2013-05-09,9.951313081451568
2013-05-10,9.946255425790829
2013-05-11,9.944871866043771
2013-05-12,9.947846797538977
2013-05-13,9.945555005916399
2013-05-14,9.940481042350543
2013-05-15,9.938756781086077
2013-05-16,9.939780825974571
2013-05-17,9.942312892321702
2013-05-18,9.947693728027733
2013-05-19,9.949863036297653
2013-05-20,9.94861783359002
2013-05-21,9.948031839874487
2013-05-22,9.946762870231082
2013-05-23,9.946074570279373
2013-05-24,9.946467935431615
2013-05-25,9.946350011809118
2013-05-26,9.94613513838226
2013-05-27,9.946085878356692
2013-05-28,9.946041347007704
2013-05-29,9.946221031362771
2013-05-30,9.94664839872928
2013-05-31,9.94706021315216
2013-06-01,9.947497022385505
2013-06-02,9.94810918176837
2013-06-03,9.948862314904533
2013-06-04,9.949910217821282
2013-06-05,9.95129236880879
2013-06-06,9.952925448658975
2013-06-07,9.95486426336784
2013-06-08,9.956064623867242
2013-06-09,9.956432710816118
2013-06-10,9.956516679740883
2013-06-11,9.956027707355261
2013-06-12,9.955579653049917
2013-06-13,9.955220267817761
2013-06-14,9.954391181914989
2013-06-15,9.953220517724265
2013-06-16,9.953539050740135
2013-06-17,9.95545250576632
2013-06-18,9.958177950962156
2013-06-19,9.962205505144702
2013-06-20,9.96633742346683
2013-06-21,9.970522216244872
2013-06-22,9.97577871066236
2013-06-23,9.981861488866782
2013-06-24,9.982687265942216
2013-06-25,9.97779196156004
2013-06-26,9.969847076760821
2013-06-27,9.95702615294341
2013-06-28,9.943081982186737
2013-06-29,9.928132809570972
2013-06-30,9.908453918837765
2013-07-01,9.884558019962759
2013-07-02,9.867056222360175
2013-07-03,9.856808677940245
2013-07-04,9.849310383889668
2013-07-05,9.847577916992794
2013-07-06,9.844112714296124
2013-07-07,9.83848995192863
2013-07-08,9.837072014368868
2013-07-09,9.838304776143696
2013-07-10,9.837893279395185
2013-07-11,9.83626709346846
2013-07-12,9.83445586192315
2013-07-13,9.83152699528796
2013-07-14,9.8317215362059
2013-07-15,9.835253397530911
2013-07-16,9.839294227121876
2013-07-17,9.844806880436762
2013-07-18,9.848442497838983
2013-07-19,9.849661588302073
2013-07-20,9.85077769646498
2013-07-21,9.850821205942328
2013-07-22,9.851090505509926
2013-07-23,9.851785863777014
2013-07-24,9.85141407893324
2013-07-25,9.85025445464484
2013-07-26,9.849836691964326
2013-07-27,9.850068700924977
2013-07-28,9.85038218767644
2013-07-29,9.851107933903828
2013-07-30,9.850982700547107
2013-07-31,9.849901096533438
2013-08-01,9.848732889175462
2013-08-02,9.847166992918437
2013-08-03,9.846932383721736
2013-08-04,9.848270923796912
2013-08-05,9.850120496274396
2013-08-06,9.852975062604843
2013-08-07,9.85600720084985
2013-08-08,9.85912981392353
2013-08-09,9.863181002840665
2013-08-10,9.867982371155298
2013-08-11,9.872366718810389
2013-08-12,9.876354750578901
2013-08-13,9.880399589380751
2013-08-14,9.884226620953433
2013-08-15,9.888714384766674
2013-08-16,9.893913800572589
2013-08-17,9.899165798278371
2013-08-18,9.904666460558905
2013-08-19,9.906957688870227
2013-08-20,9.905639188949309
2013-08-21,9.902468129918097
2013-08-22,9.896395028571705
2013-08-23,9.889233176531754
2013-08-24,9.881042664006774
2013-08-25,9.869877978193001
2013-08-26,9.85597901837815
2013-08-27,9.856768121722551
2013-08-28,9.873627867548798
2013-08-29,9.898124968022572
2013-08-30,9.93424565927029
2013-08-31,9.971370710574803
2013-09-01,10.008937447925126
2013-09-02,10.054813147029092
2013-09-03,10.106270969922408
2013-09-04,10.139767597513861
2013-09-05,10.155823616247156
2013-09-06,10.164976340025873
2013-09-07,10.161408960944605
2013-09-08,10.16009432968696
2013-09-09,10.161818501850327
2013-09-10,10.153828346093402
2013-09-11,10.1390231425255
2013-09-12,10.132292090751204
2013-09-13,10.133509615562533
2013-09-14,10.137541736441145
2013-09-15,10.147987581213645
2013-09-16,10.15266192524907
2013-09-17,10.151033442092606
2013-09-18,10.152107585387235
2013-09-19,10.15323827480018
2013-09-20,10.15382163786717
2013-09-21,10.154783727528272
2013-09-22,10.154545691897802
2013-09-23,10.153181017637662
2013-09-24,10.153283484990729
2013-09-25,10.154761044565612
2013-09-26,10.156434905817504
2013-09-27,10.158859583671486
2013-09-28,10.160665684146563
2013-09-29,10.161700180431325
